neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
23662,Mid - City Industrial,Larceny,2,5,2020
23663,Mid - City Industrial,Rape,0,5,2020
23664,Mid - City Industrial,Robbery,0,5,2020
23665,Midtown Phillips,Aggravated Assault,5,5,2020
23666,Midtown Phillips,Arson,0,5,2020
23667,Midtown Phillips,Auto Theft,6,5,2020
23668,Midtown Phillips,Burglary,8,5,2020
23669,Midtown Phillips,Homicide,1,5,2020
23670,Midtown Phillips,Larceny,11,5,2020
23671,Midtown Phillips,Rape,0,5,2020
23672,Midtown Phillips,Robbery,4,5,2020
23673,Minnehaha,Aggravated Assault,1,5,2020
23674,Minnehaha,Arson,0,5,2020
23675,Minnehaha,Auto Theft,1,5,2020
23676,Minnehaha,Burglary,1,5,2020
23677,Minnehaha,Homicide,0,5,2020
23678,Minnehaha,Larceny,9,5,2020
23679,Minnehaha,Rape,0,5,2020
23680,Minnehaha,Robbery,0,5,2020
23681,Morris Park,Aggravated Assault,0,5,2020
23682,Morris Park,Arson,0,5,2020
23683,Morris Park,Auto Theft,1,5,2020
23684,Morris Park,Burglary,1,5,2020
23685,Morris Park,Homicide,0,5,2020
23686,Morris Park,Larceny,0,5,2020
23687,Morris Park,Rape,0,5,2020
23688,Morris Park,Robbery,0,5,2020
23689,Near - North,Aggravated Assault,12,5,2020
23690,Near - North,Arson,0,5,2020
23691,Near - North,Auto Theft,4,5,2020
23692,Near - North,Burglary,5,5,2020
23693,Near - North,Homicide,0,5,2020
23694,Near - North,Larceny,18,5,2020
23695,Near - North,Rape,3,5,2020
23696,Near - North,Robbery,4,5,2020
23697,Nicollet Island - East Bank,Aggravated Assault,0,5,2020
23698,Nicollet Island - East Bank,Arson,0,5,2020
23699,Nicollet Island - East Bank,Auto Theft,1,5,2020
23700,Nicollet Island - East Bank,Burglary,1,5,2020
23701,Nicollet Island - East Bank,Homicide,0,5,2020
23702,Nicollet Island - East Bank,Larceny,3,5,2020
23703,Nicollet Island - East Bank,Rape,0,5,2020
23704,Nicollet Island - East Bank,Robbery,0,5,2020
23705,North Loop,Aggravated Assault,0,5,2020
23706,North Loop,Arson,0,5,2020
23707,North Loop,Auto Theft,2,5,2020
23708,North Loop,Burglary,13,5,2020
23709,North Loop,Homicide,0,5,2020
23710,North Loop,Larceny,21,5,2020
23711,North Loop,Rape,0,5,2020
23712,North Loop,Robbery,1,5,2020
23713,Northeast Park,Aggravated Assault,0,5,2020
23714,Northeast Park,Arson,0,5,2020
23715,Northeast Park,Auto Theft,0,5,2020
23716,Northeast Park,Burglary,4,5,2020
23717,Northeast Park,Homicide,0,5,2020
23718,Northeast Park,Larceny,17,5,2020
23719,Northeast Park,Rape,0,5,2020
23720,Northeast Park,Robbery,1,5,2020
23721,Northrop,Aggravated Assault,2,5,2020
23722,Northrop,Arson,0,5,2020
23723,Northrop,Auto Theft,4,5,2020
23724,Northrop,Burglary,6,5,2020
23725,Northrop,Homicide,0,5,2020
23726,Northrop,Larceny,7,5,2020
23727,Northrop,Rape,1,5,2020
23728,Northrop,Robbery,0,5,2020
23729,Page,Aggravated Assault,0,5,2020
23730,Page,Arson,0,5,2020
23731,Page,Auto Theft,0,5,2020
23732,Page,Burglary,0,5,2020
23733,Page,Homicide,0,5,2020
23734,Page,Larceny,0,5,2020
23735,Page,Rape,0,5,2020
23736,Page,Robbery,0,5,2020
23737,Phillips West,Aggravated Assault,3,5,2020
23738,Phillips West,Arson,0,5,2020
23739,Phillips West,Auto Theft,4,5,2020
23740,Phillips West,Burglary,12,5,2020
23741,Phillips West,Homicide,0,5,2020
23742,Phillips West,Larceny,9,5,2020
23743,Phillips West,Rape,0,5,2020
23744,Phillips West,Robbery,1,5,2020
23745,Powderhorn Park,Aggravated Assault,4,5,2020
23746,Powderhorn Park,Arson,2,5,2020
23747,Powderhorn Park,Auto Theft,7,5,2020
23748,Powderhorn Park,Burglary,13,5,2020
23749,Powderhorn Park,Homicide,0,5,2020
23750,Powderhorn Park,Larceny,14,5,2020
23751,Powderhorn Park,Rape,0,5,2020
23752,Powderhorn Park,Robbery,2,5,2020
23753,Prospect Park - East River Road,Aggravated Assault,1,5,2020
23754,Prospect Park - East River Road,Arson,0,5,2020
23755,Prospect Park - East River Road,Auto Theft,6,5,2020
23756,Prospect Park - East River Road,Burglary,9,5,2020
23757,Prospect Park - East River Road,Homicide,0,5,2020
23758,Prospect Park - East River Road,Larceny,30,5,2020
23759,Prospect Park - East River Road,Rape,0,5,2020
23760,Prospect Park - East River Road,Robbery,0,5,2020
23761,Regina,Aggravated Assault,0,5,2020
23762,Regina,Arson,0,5,2020
23763,Regina,Auto Theft,2,5,2020
23764,Regina,Burglary,2,5,2020
23765,Regina,Homicide,0,5,2020
23766,Regina,Larceny,4,5,2020
23767,Regina,Rape,0,5,2020
23768,Regina,Robbery,0,5,2020
23769,Seward,Aggravated Assault,2,5,2020
23770,Seward,Arson,0,5,2020
23771,Seward,Auto Theft,7,5,2020
23772,Seward,Burglary,13,5,2020
23773,Seward,Homicide,0,5,2020
23774,Seward,Larceny,18,5,2020
23775,Seward,Rape,1,5,2020
23776,Seward,Robbery,1,5,2020
23777,Sheridan,Aggravated Assault,1,5,2020
23778,Sheridan,Arson,0,5,2020
23779,Sheridan,Auto Theft,1,5,2020
23780,Sheridan,Burglary,2,5,2020
23781,Sheridan,Homicide,0,5,2020
23782,Sheridan,Larceny,5,5,2020
23783,Sheridan,Rape,0,5,2020
23784,Sheridan,Robbery,0,5,2020
23785,Shingle Creek,Aggravated Assault,1,5,2020
23786,Shingle Creek,Arson,0,5,2020
23787,Shingle Creek,Auto Theft,1,5,2020
23788,Shingle Creek,Burglary,1,5,2020
23789,Shingle Creek,Homicide,0,5,2020
23790,Shingle Creek,Larceny,2,5,2020
23791,Shingle Creek,Rape,0,5,2020
23792,Shingle Creek,Robbery,2,5,2020
23793,St. Anthony East,Aggravated Assault,0,5,2020
23794,St. Anthony East,Arson,0,5,2020
23795,St. Anthony East,Auto Theft,1,5,2020
23796,St. Anthony East,Burglary,0,5,2020
23797,St. Anthony East,Homicide,0,5,2020
23798,St. Anthony East,Larceny,4,5,2020
23799,St. Anthony East,Rape,0,5,2020
23800,St. Anthony East,Robbery,0,5,2020
23801,St. Anthony West,Aggravated Assault,0,5,2020
23802,St. Anthony West,Arson,1,5,2020
23803,St. Anthony West,Auto Theft,2,5,2020
23804,St. Anthony West,Burglary,2,5,2020
23805,St. Anthony West,Homicide,0,5,2020
23806,St. Anthony West,Larceny,6,5,2020
23807,St. Anthony West,Rape,0,5,2020
23808,St. Anthony West,Robbery,0,5,2020
23809,Standish,Aggravated Assault,0,5,2020
23810,Standish,Arson,0,5,2020
23811,Standish,Auto Theft,5,5,2020
23812,Standish,Burglary,9,5,2020
23813,Standish,Homicide,1,5,2020
23814,Standish,Larceny,10,5,2020
23815,Standish,Rape,0,5,2020
23816,Standish,Robbery,1,5,2020
23817,Steven's Square - Loring Heights,Aggravated Assault,2,5,2020
23818,Steven's Square - Loring Heights,Arson,0,5,2020
23819,Steven's Square - Loring Heights,Auto Theft,2,5,2020
23820,Steven's Square - Loring Heights,Burglary,7,5,2020
23821,Steven's Square - Loring Heights,Homicide,0,5,2020
23822,Steven's Square - Loring Heights,Larceny,11,5,2020
23823,Steven's Square - Loring Heights,Rape,0,5,2020
23824,Steven's Square - Loring Heights,Robbery,1,5,2020
23825,Sumner - Glenwood,Aggravated Assault,0,5,2020
23826,Sumner - Glenwood,Arson,0,5,2020
23827,Sumner - Glenwood,Auto Theft,3,5,2020
23828,Sumner - Glenwood,Burglary,0,5,2020
23829,Sumner - Glenwood,Homicide,0,5,2020
23830,Sumner - Glenwood,Larceny,3,5,2020
23831,Sumner - Glenwood,Rape,0,5,2020
23832,Sumner - Glenwood,Robbery,0,5,2020
23833,Tangletown,Aggravated Assault,1,5,2020
23834,Tangletown,Arson,0,5,2020
23835,Tangletown,Auto Theft,1,5,2020
23836,Tangletown,Burglary,4,5,2020
23837,Tangletown,Homicide,0,5,2020
23838,Tangletown,Larceny,0,5,2020
23839,Tangletown,Rape,0,5,2020
23840,Tangletown,Robbery,0,5,2020
23841,University of Minnesota,Aggravated Assault,0,5,2020
23842,University of Minnesota,Arson,0,5,2020
23843,University of Minnesota,Auto Theft,1,5,2020
23844,University of Minnesota,Burglary,3,5,2020
23845,University of Minnesota,Homicide,0,5,2020
23846,University of Minnesota,Larceny,4,5,2020
23847,University of Minnesota,Rape,0,5,2020
23848,University of Minnesota,Robbery,0,5,2020
23849,Ventura Village,Aggravated Assault,7,5,2020
23850,Ventura Village,Arson,1,5,2020
23851,Ventura Village,Auto Theft,7,5,2020
23852,Ventura Village,Burglary,4,5,2020
23853,Ventura Village,Homicide,0,5,2020
23854,Ventura Village,Larceny,21,5,2020
23855,Ventura Village,Rape,1,5,2020
23856,Ventura Village,Robbery,9,5,2020
23857,Victory,Aggravated Assault,1,5,2020
23858,Victory,Arson,0,5,2020
23859,Victory,Auto Theft,2,5,2020
23860,Victory,Burglary,6,5,2020
23861,Victory,Homicide,0,5,2020
23862,Victory,Larceny,7,5,2020
23863,Victory,Rape,0,5,2020
23864,Victory,Robbery,0,5,2020
23865,Waite Park,Aggravated Assault,0,5,2020
23866,Waite Park,Arson,0,5,2020
23867,Waite Park,Auto Theft,3,5,2020
23868,Waite Park,Burglary,3,5,2020
23869,Waite Park,Homicide,0,5,2020
23870,Waite Park,Larceny,9,5,2020
23871,Waite Park,Rape,0,5,2020
23872,Waite Park,Robbery,1,5,2020
23873,Webber - Camden,Aggravated Assault,3,5,2020
23874,Webber - Camden,Arson,0,5,2020
23875,Webber - Camden,Auto Theft,5,5,2020
23876,Webber - Camden,Burglary,4,5,2020
23877,Webber - Camden,Homicide,0,5,2020
23878,Webber - Camden,Larceny,5,5,2020
23879,Webber - Camden,Rape,2,5,2020
23880,Webber - Camden,Robbery,1,5,2020
23881,Wenonah,Aggravated Assault,2,5,2020
23882,Wenonah,Arson,0,5,2020
23883,Wenonah,Auto Theft,4,5,2020
23884,Wenonah,Burglary,2,5,2020
23885,Wenonah,Homicide,0,5,2020
23886,Wenonah,Larceny,0,5,2020
23887,Wenonah,Rape,0,5,2020
23888,Wenonah,Robbery,0,5,2020
23889,West Calhoun,Aggravated Assault,0,5,2020
23890,West Calhoun,Arson,0,5,2020
23891,West Calhoun,Auto Theft,1,5,2020
23892,West Calhoun,Burglary,8,5,2020
23893,West Calhoun,Homicide,0,5,2020
23894,West Calhoun,Larceny,10,5,2020
23895,West Calhoun,Rape,0,5,2020
23896,West Calhoun,Robbery,0,5,2020
23897,Whittier,Aggravated Assault,10,5,2020
23898,Whittier,Arson,0,5,2020
23899,Whittier,Auto Theft,8,5,2020
23900,Whittier,Burglary,30,5,2020
23901,Whittier,Homicide,0,5,2020
23902,Whittier,Larceny,38,5,2020
23903,Whittier,Rape,0,5,2020
23904,Whittier,Robbery,4,5,2020
23905,Willard - Hay,Aggravated Assault,3,5,2020
23906,Willard - Hay,Arson,0,5,2020
23907,Willard - Hay,Auto Theft,7,5,2020
23908,Willard - Hay,Burglary,4,5,2020
23909,Willard - Hay,Homicide,0,5,2020
23910,Willard - Hay,Larceny,7,5,2020
23911,Willard - Hay,Rape,2,5,2020
23912,Willard - Hay,Robbery,2,5,2020
23913,Windom,Aggravated Assault,0,5,2020
23914,Windom,Arson,0,5,2020
23915,Windom,Auto Theft,5,5,2020
23916,Windom,Burglary,3,5,2020
23917,Windom,Homicide,0,5,2020
23918,Windom,Larceny,8,5,2020
23919,Windom,Rape,0,5,2020
23920,Windom,Robbery,0,5,2020
23921,Windom Park,Aggravated Assault,0,5,2020
23922,Windom Park,Arson,0,5,2020
23923,Windom Park,Auto Theft,2,5,2020
23924,Windom Park,Burglary,6,5,2020
23925,Windom Park,Homicide,0,5,2020
23926,Windom Park,Larceny,3,5,2020
23927,Windom Park,Rape,0,5,2020
23928,Windom Park,Robbery,0,5,2020
23929,Z_** NOT ASSIGNED **,Aggravated Assault,0,5,2020
23930,Z_** NOT ASSIGNED **,Arson,0,5,2020
23931,Z_** NOT ASSIGNED **,Auto Theft,0,5,2020
23932,Z_** NOT ASSIGNED **,Burglary,0,5,2020
23933,Z_** NOT ASSIGNED **,Homicide,0,5,2020
23934,Z_** NOT ASSIGNED **,Larceny,4,5,2020
23935,Z_** NOT ASSIGNED **,Rape,0,5,2020
23936,Z_** NOT ASSIGNED **,Robbery,0,5,2020
23937,Armatage,Aggravated Assault,1,6,2020
23938,Armatage,Arson,0,6,2020
23939,Armatage,Auto Theft,2,6,2020
23940,Armatage,Burglary,1,6,2020
23941,Armatage,Homicide,0,6,2020
23942,Armatage,Larceny,1,6,2020
23943,Armatage,Rape,0,6,2020
23944,Armatage,Robbery,0,6,2020
23945,Audubon Park,Aggravated Assault,1,6,2020
23946,Audubon Park,Arson,0,6,2020
23947,Audubon Park,Auto Theft,2,6,2020
23948,Audubon Park,Burglary,2,6,2020
23949,Audubon Park,Homicide,0,6,2020
23950,Audubon Park,Larceny,4,6,2020
23951,Audubon Park,Rape,0,6,2020
23952,Audubon Park,Robbery,2,6,2020
23953,Bancroft,Aggravated Assault,3,6,2020
23954,Bancroft,Arson,0,6,2020
23955,Bancroft,Auto Theft,3,6,2020
23956,Bancroft,Burglary,5,6,2020
23957,Bancroft,Homicide,0,6,2020
23958,Bancroft,Larceny,4,6,2020
23959,Bancroft,Rape,0,6,2020
23960,Bancroft,Robbery,4,6,2020
23961,Beltrami,Aggravated Assault,1,6,2020
23962,Beltrami,Arson,0,6,2020
23963,Beltrami,Auto Theft,1,6,2020
23964,Beltrami,Burglary,1,6,2020
23965,Beltrami,Homicide,0,6,2020
23966,Beltrami,Larceny,2,6,2020
23967,Beltrami,Rape,0,6,2020
23968,Beltrami,Robbery,0,6,2020
23969,Bottineau,Aggravated Assault,3,6,2020
23970,Bottineau,Arson,0,6,2020
23971,Bottineau,Auto Theft,1,6,2020
23972,Bottineau,Burglary,0,6,2020
23973,Bottineau,Homicide,0,6,2020
23974,Bottineau,Larceny,5,6,2020
23975,Bottineau,Rape,0,6,2020
23976,Bottineau,Robbery,1,6,2020
23977,Bryant,Aggravated Assault,0,6,2020
23978,Bryant,Arson,0,6,2020
23979,Bryant,Auto Theft,1,6,2020
23980,Bryant,Burglary,1,6,2020
23981,Bryant,Homicide,0,6,2020
23982,Bryant,Larceny,5,6,2020
23983,Bryant,Rape,0,6,2020
23984,Bryant,Robbery,2,6,2020
23985,Bryn - Mawr,Aggravated Assault,0,6,2020
23986,Bryn - Mawr,Arson,0,6,2020
23987,Bryn - Mawr,Auto Theft,0,6,2020
23988,Bryn - Mawr,Burglary,3,6,2020
23989,Bryn - Mawr,Homicide,0,6,2020
23990,Bryn - Mawr,Larceny,3,6,2020
23991,Bryn - Mawr,Rape,0,6,2020
23992,Bryn - Mawr,Robbery,0,6,2020
23993,CARAG,Aggravated Assault,0,6,2020
23994,CARAG,Arson,0,6,2020
23995,CARAG,Auto Theft,2,6,2020
23996,CARAG,Burglary,18,6,2020
23997,CARAG,Homicide,0,6,2020
23998,CARAG,Larceny,11,6,2020
23999,CARAG,Rape,0,6,2020
24000,CARAG,Robbery,1,6,2020
24001,Camden Industrial,Aggravated Assault,0,6,2020
24002,Camden Industrial,Arson,0,6,2020
24003,Camden Industrial,Auto Theft,0,6,2020
24004,Camden Industrial,Burglary,0,6,2020
24005,Camden Industrial,Homicide,0,6,2020
24006,Camden Industrial,Larceny,3,6,2020
24007,Camden Industrial,Rape,0,6,2020
24008,Camden Industrial,Robbery,1,6,2020
24009,Cedar - Isles - Dean,Aggravated Assault,1,6,2020
24010,Cedar - Isles - Dean,Arson,0,6,2020
24011,Cedar - Isles - Dean,Auto Theft,0,6,2020
24012,Cedar - Isles - Dean,Burglary,5,6,2020
24013,Cedar - Isles - Dean,Homicide,0,6,2020
24014,Cedar - Isles - Dean,Larceny,8,6,2020
24015,Cedar - Isles - Dean,Rape,0,6,2020
24016,Cedar - Isles - Dean,Robbery,1,6,2020
24017,Cedar Riverside,Aggravated Assault,0,6,2020
24018,Cedar Riverside,Arson,1,6,2020
24019,Cedar Riverside,Auto Theft,7,6,2020
24020,Cedar Riverside,Burglary,7,6,2020
24021,Cedar Riverside,Homicide,0,6,2020
24022,Cedar Riverside,Larceny,16,6,2020
24023,Cedar Riverside,Rape,0,6,2020
24024,Cedar Riverside,Robbery,2,6,2020
24025,Central,Aggravated Assault,5,6,2020
24026,Central,Arson,1,6,2020
24027,Central,Auto Theft,11,6,2020
24028,Central,Burglary,24,6,2020
24029,Central,Homicide,0,6,2020
24030,Central,Larceny,11,6,2020
24031,Central,Rape,0,6,2020
24032,Central,Robbery,4,6,2020
24033,Cleveland,Aggravated Assault,1,6,2020
24034,Cleveland,Arson,0,6,2020
24035,Cleveland,Auto Theft,2,6,2020
24036,Cleveland,Burglary,5,6,2020
24037,Cleveland,Homicide,0,6,2020
24038,Cleveland,Larceny,2,6,2020
24039,Cleveland,Rape,0,6,2020
24040,Cleveland,Robbery,0,6,2020
24041,Columbia Park,Aggravated Assault,0,6,2020
24042,Columbia Park,Arson,0,6,2020
24043,Columbia Park,Auto Theft,0,6,2020
24044,Columbia Park,Burglary,0,6,2020
24045,Columbia Park,Homicide,0,6,2020
24046,Columbia Park,Larceny,1,6,2020
24047,Columbia Park,Rape,1,6,2020
24048,Columbia Park,Robbery,1,6,2020
24049,Como,Aggravated Assault,1,6,2020
24050,Como,Arson,0,6,2020
24051,Como,Auto Theft,2,6,2020
24052,Como,Burglary,2,6,2020
24053,Como,Homicide,0,6,2020
24054,Como,Larceny,16,6,2020
24055,Como,Rape,0,6,2020
24056,Como,Robbery,1,6,2020
24057,Cooper,Aggravated Assault,0,6,2020
24058,Cooper,Arson,0,6,2020
24059,Cooper,Auto Theft,1,6,2020
24060,Cooper,Burglary,3,6,2020
24061,Cooper,Homicide,0,6,2020
24062,Cooper,Larceny,2,6,2020
24063,Cooper,Rape,0,6,2020
24064,Cooper,Robbery,0,6,2020
24065,Corcoran,Aggravated Assault,2,6,2020
24066,Corcoran,Arson,0,6,2020
24067,Corcoran,Auto Theft,4,6,2020
24068,Corcoran,Burglary,7,6,2020
24069,Corcoran,Homicide,0,6,2020
24070,Corcoran,Larceny,3,6,2020
24071,Corcoran,Rape,1,6,2020
24072,Corcoran,Robbery,0,6,2020
24073,Diamond Lake,Aggravated Assault,0,6,2020
24074,Diamond Lake,Arson,0,6,2020
24075,Diamond Lake,Auto Theft,1,6,2020
24076,Diamond Lake,Burglary,5,6,2020
24077,Diamond Lake,Homicide,0,6,2020
24078,Diamond Lake,Larceny,5,6,2020
24079,Diamond Lake,Rape,0,6,2020
24080,Diamond Lake,Robbery,0,6,2020
24081,Downtown East,Aggravated Assault,4,6,2020
24082,Downtown East,Arson,0,6,2020
24083,Downtown East,Auto Theft,0,6,2020
24084,Downtown East,Burglary,3,6,2020
24085,Downtown East,Homicide,0,6,2020
24086,Downtown East,Larceny,12,6,2020
24087,Downtown East,Rape,2,6,2020
24088,Downtown East,Robbery,1,6,2020
24089,Downtown West,Aggravated Assault,11,6,2020
24090,Downtown West,Arson,0,6,2020
24091,Downtown West,Auto Theft,3,6,2020
24092,Downtown West,Burglary,5,6,2020
24093,Downtown West,Homicide,2,6,2020
24094,Downtown West,Larceny,43,6,2020
24095,Downtown West,Rape,5,6,2020
24096,Downtown West,Robbery,15,6,2020
24097,ECCO,Aggravated Assault,0,6,2020
24098,ECCO,Arson,0,6,2020
24099,ECCO,Auto Theft,3,6,2020
24100,ECCO,Burglary,14,6,2020
24101,ECCO,Homicide,0,6,2020
24102,ECCO,Larceny,2,6,2020
24103,ECCO,Rape,0,6,2020
24104,ECCO,Robbery,0,6,2020
24105,East Harriet,Aggravated Assault,0,6,2020
24106,East Harriet,Arson,0,6,2020
24107,East Harriet,Auto Theft,6,6,2020
24108,East Harriet,Burglary,2,6,2020
24109,East Harriet,Homicide,0,6,2020
24110,East Harriet,Larceny,8,6,2020
24111,East Harriet,Rape,0,6,2020
24112,East Harriet,Robbery,0,6,2020
24113,East Isles,Aggravated Assault,0,6,2020
24114,East Isles,Arson,0,6,2020
24115,East Isles,Auto Theft,7,6,2020
24116,East Isles,Burglary,8,6,2020
24117,East Isles,Homicide,0,6,2020
24118,East Isles,Larceny,8,6,2020
24119,East Isles,Rape,0,6,2020
24120,East Isles,Robbery,2,6,2020
24121,East Phillips,Aggravated Assault,19,6,2020
24122,East Phillips,Arson,2,6,2020
24123,East Phillips,Auto Theft,8,6,2020
24124,East Phillips,Burglary,10,6,2020
24125,East Phillips,Homicide,0,6,2020
24126,East Phillips,Larceny,14,6,2020
24127,East Phillips,Rape,1,6,2020
24128,East Phillips,Robbery,4,6,2020
24129,Elliot Park,Aggravated Assault,6,6,2020
24130,Elliot Park,Arson,0,6,2020
24131,Elliot Park,Auto Theft,3,6,2020
24132,Elliot Park,Burglary,1,6,2020
24133,Elliot Park,Homicide,1,6,2020
24134,Elliot Park,Larceny,16,6,2020
24135,Elliot Park,Rape,0,6,2020
24136,Elliot Park,Robbery,0,6,2020
24137,Ericsson,Aggravated Assault,0,6,2020
24138,Ericsson,Arson,0,6,2020
24139,Ericsson,Auto Theft,4,6,2020
24140,Ericsson,Burglary,2,6,2020
24141,Ericsson,Homicide,0,6,2020
24142,Ericsson,Larceny,2,6,2020
24143,Ericsson,Rape,1,6,2020
24144,Ericsson,Robbery,0,6,2020
24145,Field,Aggravated Assault,1,6,2020
24146,Field,Arson,0,6,2020
24147,Field,Auto Theft,1,6,2020
24148,Field,Burglary,2,6,2020
24149,Field,Homicide,0,6,2020
24150,Field,Larceny,1,6,2020
24151,Field,Rape,0,6,2020
24152,Field,Robbery,0,6,2020
24153,Folwell,Aggravated Assault,12,6,2020
24154,Folwell,Arson,0,6,2020
24155,Folwell,Auto Theft,3,6,2020
24156,Folwell,Burglary,7,6,2020
24157,Folwell,Homicide,0,6,2020
24158,Folwell,Larceny,3,6,2020
24159,Folwell,Rape,1,6,2020
24160,Folwell,Robbery,1,6,2020
24161,Fulton,Aggravated Assault,1,6,2020
24162,Fulton,Arson,0,6,2020
24163,Fulton,Auto Theft,5,6,2020
24164,Fulton,Burglary,3,6,2020
24165,Fulton,Homicide,0,6,2020
24166,Fulton,Larceny,7,6,2020
24167,Fulton,Rape,0,6,2020
24168,Fulton,Robbery,0,6,2020
24169,Hale,Aggravated Assault,0,6,2020
24170,Hale,Arson,0,6,2020
24171,Hale,Auto Theft,1,6,2020
24172,Hale,Burglary,4,6,2020
24173,Hale,Homicide,0,6,2020
24174,Hale,Larceny,4,6,2020
24175,Hale,Rape,0,6,2020
24176,Hale,Robbery,0,6,2020
24177,Harrison,Aggravated Assault,6,6,2020
24178,Harrison,Arson,0,6,2020
24179,Harrison,Auto Theft,3,6,2020
24180,Harrison,Burglary,3,6,2020
24181,Harrison,Homicide,0,6,2020
24182,Harrison,Larceny,8,6,2020
24183,Harrison,Rape,1,6,2020
24184,Harrison,Robbery,1,6,2020
24185,Hawthorne,Aggravated Assault,25,6,2020
24186,Hawthorne,Arson,1,6,2020
24187,Hawthorne,Auto Theft,6,6,2020
24188,Hawthorne,Burglary,9,6,2020
24189,Hawthorne,Homicide,1,6,2020
24190,Hawthorne,Larceny,8,6,2020
24191,Hawthorne,Rape,3,6,2020
24192,Hawthorne,Robbery,8,6,2020
24193,Hiawatha,Aggravated Assault,2,6,2020
24194,Hiawatha,Arson,0,6,2020
24195,Hiawatha,Auto Theft,3,6,2020
24196,Hiawatha,Burglary,4,6,2020
24197,Hiawatha,Homicide,0,6,2020
24198,Hiawatha,Larceny,15,6,2020
24199,Hiawatha,Rape,0,6,2020
24200,Hiawatha,Robbery,2,6,2020
24201,Holland,Aggravated Assault,1,6,2020
24202,Holland,Arson,0,6,2020
24203,Holland,Auto Theft,3,6,2020
24204,Holland,Burglary,3,6,2020
24205,Holland,Homicide,0,6,2020
24206,Holland,Larceny,12,6,2020
24207,Holland,Rape,1,6,2020
24208,Holland,Robbery,2,6,2020
24209,Howe,Aggravated Assault,1,6,2020
24210,Howe,Arson,0,6,2020
24211,Howe,Auto Theft,6,6,2020
24212,Howe,Burglary,7,6,2020
24213,Howe,Homicide,0,6,2020
24214,Howe,Larceny,6,6,2020
24215,Howe,Rape,0,6,2020
24216,Howe,Robbery,1,6,2020
24217,Humboldt Industrial Area,Aggravated Assault,0,6,2020
24218,Humboldt Industrial Area,Arson,0,6,2020
24219,Humboldt Industrial Area,Auto Theft,0,6,2020
24220,Humboldt Industrial Area,Burglary,0,6,2020
24221,Humboldt Industrial Area,Homicide,0,6,2020
24222,Humboldt Industrial Area,Larceny,1,6,2020
24223,Humboldt Industrial Area,Rape,0,6,2020
24224,Humboldt Industrial Area,Robbery,0,6,2020
24225,Jordan,Aggravated Assault,17,6,2020
24226,Jordan,Arson,1,6,2020
24227,Jordan,Auto Theft,9,6,2020
24228,Jordan,Burglary,8,6,2020
24229,Jordan,Homicide,0,6,2020
24230,Jordan,Larceny,8,6,2020
24231,Jordan,Rape,0,6,2020
24232,Jordan,Robbery,1,6,2020
24233,Keewaydin,Aggravated Assault,1,6,2020
24234,Keewaydin,Arson,0,6,2020
24235,Keewaydin,Auto Theft,2,6,2020
24236,Keewaydin,Burglary,0,6,2020
24237,Keewaydin,Homicide,0,6,2020
24238,Keewaydin,Larceny,10,6,2020
24239,Keewaydin,Rape,0,6,2020
24240,Keewaydin,Robbery,0,6,2020
24241,Kenny,Aggravated Assault,0,6,2020
24242,Kenny,Arson,0,6,2020
24243,Kenny,Auto Theft,4,6,2020
24244,Kenny,Burglary,0,6,2020
24245,Kenny,Homicide,0,6,2020
24246,Kenny,Larceny,3,6,2020
24247,Kenny,Rape,0,6,2020
24248,Kenny,Robbery,0,6,2020
24249,Kenwood,Aggravated Assault,0,6,2020
24250,Kenwood,Arson,0,6,2020
24251,Kenwood,Auto Theft,0,6,2020
24252,Kenwood,Burglary,0,6,2020
24253,Kenwood,Homicide,0,6,2020
24254,Kenwood,Larceny,4,6,2020
24255,Kenwood,Rape,1,6,2020
24256,Kenwood,Robbery,0,6,2020
24257,King Field,Aggravated Assault,1,6,2020
24258,King Field,Arson,0,6,2020
24259,King Field,Auto Theft,3,6,2020
24260,King Field,Burglary,4,6,2020
24261,King Field,Homicide,0,6,2020
24262,King Field,Larceny,8,6,2020
24263,King Field,Rape,0,6,2020
24264,King Field,Robbery,1,6,2020
24265,Lind - Bohanon,Aggravated Assault,6,6,2020
24266,Lind - Bohanon,Arson,1,6,2020
